,entry,top year,ranking,artist,track,release year,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,key,mode,duration_ms,popularity,top genre
945,945,2019,46,Dave,Location (feat. Burna Boy),2019-03-08,0.812,0.496,-5.969,0.297,0.271,0.0,0.0955,0.55,109.979,9,0,241293,76.0,hip hop
946,946,2019,47,Drake,Money In The Grave (Drake ft. Rick Ross),2019-06-15,0.831,0.502,-4.045,0.046,0.101,0.0,0.122,0.101,100.541,10,0,205427,75.0,hip hop
947,947,2019,48,Taylor Swift,You Need To Calm Down,2019-08-23,0.771,0.671,-5.617,0.0553,0.00929,0.0,0.0637,0.714,85.026,2,1,171360,75.0,pop
948,948,2019,49,"Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",2019-10-04,0.654,0.63,-4.644,0.0259,0.153,0.0,0.111,0.43,89.991,10,1,167693,75.0,contemporary country
949,949,2019,50,Lil Nas X,Old Town Road,2019-06-21,0.907,0.53,-6.112,0.127,0.0578,2.23e-06,0.101,0.507,135.998,1,1,113000,75.0,hip hop
950,950,2019,51,A Boogie Wit da Hoodie,Look Back at It,2018-12-21,0.791,0.587,-5.075,0.0413,0.407,0.0,0.148,0.536,96.057,3,0,179449,75.0,hip hop
951,951,2019,52,"MEDUZA, Goodboys",Piece Of Your Heart,2019-02-01,0.677,0.744,-6.806,0.0295,0.0404,0.00016,0.074,0.631,124.08,10,0,152913,74.0,pop
952,952,2019,53,Kodak Black,ZEZE (feat. Travis Scott & Offset),2018-12-14,0.861,0.603,-5.788,0.176,0.0521,0.0,0.0924,0.504,98.043,8,0,228760,74.0,hip hop
953,953,2019,54,Kehlani,Nights Like This (feat. Ty Dolla $ign),2019-02-22,0.61,0.725,-5.131,0.15,0.367,0.0,0.154,0.291,146.163,8,1,201788,74.0,pop
954,954,2019,55,Mabel,Don't Call Me Up,2019-01-18,0.674,0.881,-2.853,0.147,0.296,3.01e-06,0.0793,0.234,98.994,9,1,178480,74.0,pop
955,955,2019,56,Mustard,Pure Water (with Migos),2019-06-28,0.682,0.559,-5.545,0.127,0.174,0.0,0.344,0.137,202.015,0,1,192471,74.0,hip hop
956,956,2019,57,Lizzo,Truth Hurts,2019-04-19,0.715,0.624,-3.046,0.114,0.11,0.0,0.123,0.412,158.087,4,0,173325,74.0,pop
957,957,2019,58,"Anuel AA, KAROL G",Secreto,2019-01-15,0.807,0.803,-4.156,0.126,0.602,0.00853,0.136,0.706,91.987,11,1,258800,74.0,latin
958,958,2019,59,"Sam Smith, Normani",Dancing With A Stranger (with Normani),2019-01-11,0.741,0.52,-7.513,0.0656,0.45,1.97e-06,0.222,0.347,102.998,8,1,171030,74.0,pop
959,959,2019,60,"Kygo, Whitney Houston",Higher Love,2019-06-28,0.693,0.678,-7.159,0.0324,0.0151,5.71e-06,0.101,0.404,103.952,8,1,228267,74.0,dance
960,960,2019,61,Lauv,i'm so tired...,2020-03-06,0.548,0.735,-7.572,0.236,0.173,0.0,0.195,0.498,101.252,11,1,162587,73.0,pop
961,961,2019,62,BLACKPINK,Kill This Love,2019-04-05,0.763,0.835,-5.234,0.191,0.323,0.00221,0.225,0.645,131.875,2,0,191050,73.0,pop
962,962,2019,63,"Anuel AA, Daddy Yankee, KAROL G",China,2019-07-19,0.786,0.808,-3.702,0.0882,0.0846,0.000289,0.0822,0.609,105.027,7,1,301714,73.0,latin
963,963,2019,64,Dominic Fike,3 Nights,2018-10-16,0.815,0.518,-6.594,0.0897,0.223,0.0,0.104,0.877,151.891,7,0,177667,73.0,pop
964,964,2019,65,Billie Eilish,bury a friend,2019-03-29,0.905,0.389,-14.505,0.332,0.74,0.162,0.106,0.196,120.046,8,1,193143,73.0,pop
965,965,2019,66,"Cardi B, Bruno Mars",Please Me,2019-02-15,0.747,0.57,-6.711,0.081,0.0642,0.0,0.0832,0.65,133.992,1,1,200890,72.0,pop
966,966,2019,67,Lizzo,Good as Hell,2019-04-17,0.682,0.919,-3.18,0.0875,0.256,0.0,0.442,0.535,95.982,0,0,159736,73.0,pop
967,967,2019,68,"Marshmello, CHVRCHES",Here With Me,2019-03-08,0.791,0.565,-3.933,0.0439,0.0623,0.0,0.156,0.181,99.961,5,0,156347,72.0,dance
968,968,2019,69,Ed Sheeran,Beautiful People (feat. Khalid),2019-07-12,0.64,0.647,-8.114,0.186,0.124,0.0,0.0801,0.546,92.979,5,0,197867,72.0,pop
969,969,2019,70,Lunay,Soltera - Remix,2019-10-25,0.795,0.783,-4.271,0.0432,0.361,0.0,0.437,0.799,92.01,5,1,266087,72.0,hip hop
970,970,2019,71,A Boogie Wit da Hoodie,Swervin (feat. 6ix9ine),2018-12-21,0.581,0.662,-5.239,0.303,0.0153,0.0,0.111,0.434,93.023,9,1,189487,72.0,hip hop
971,971,2019,72,"Pedro Capó, Farruko",Calma - Remix,2018-10-05,0.826,0.773,-4.218,0.0524,0.323,0.0,0.143,0.761,126.899,11,0,238200,72.0,latin
972,972,2019,73,Sam Smith,How Do You Sleep?,2019-07-19,0.477,0.682,-4.931,0.0925,0.153,0.0,0.0763,0.345,110.567,1,0,202205,71.0,pop
973,973,2019,74,DJ Snake,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)",2019-07-25,0.842,0.801,-4.167,0.228,0.157,4.82e-06,0.0642,0.617,95.881,8,0,212500,71.0,pop
974,974,2019,75,Queen,Bohemian Rhapsody - Remastered 2011,1975-11-21,0.392,0.402,-9.961,0.0536,0.288,0.0,0.243,0.228,143.883,0,0,354320,71.0,rock
975,975,2019,76,NLE Choppa,Shotta Flow (feat. Blueface) [Remix],2019-12-23,0.894,0.511,-4.768,0.421,0.0251,0.0,0.14,0.567,120.077,2,1,176632,71.0,hip hop
976,976,2019,77,"Calvin Harris, Rag'n'Bone Man",Giant (with Rag'n'Bone Man),2019-01-11,0.807,0.887,-4.311,0.0361,0.016,0.000503,0.0811,0.606,122.015,1,0,229184,71.0,pop
977,977,2019,78,"Marshmello, Kane Brown",One Thing Right,2019-06-21,0.659,0.625,-2.253,0.045,0.0644,0.0,0.582,0.442,88.042,4,1,181824,71.0,dance
978,978,2019,79,Cardi B,Money,2018-10-23,0.95,0.59,-6.508,0.29,0.00534,0.0,0.11,0.219,130.003,8,0,183527,71.0,pop
979,979,2019,80,Ed Sheeran,I Don't Care (with Justin Bieber),2019-07-12,0.798,0.676,-5.041,0.0442,0.0902,0.0,0.0894,0.843,101.956,6,1,219947,71.0,pop
980,980,2019,81,Avicii,SOS (feat. Aloe Blacc),2019-06-06,0.802,0.645,-6.181,0.0715,0.272,0.0,0.119,0.376,100.001,5,0,157202,71.0,pop
981,981,2019,82,Lewis Capaldi,Grace,2019-05-17,0.722,0.565,-5.848,0.0335,0.435,0.0,0.165,0.488,104.483,4,1,185658,70.0,pop
982,982,2019,83,Sech,Otro Trago,2019-04-19,0.746,0.7,-4.669,0.341,0.136,0.000159,0.11,0.619,176.044,0,1,225933,70.0,pop
983,983,2019,84,Ava Max,So Am I,2020-09-18,0.681,0.657,-4.671,0.0432,0.0748,0.0,0.353,0.628,130.089,6,1,183027,70.0,pop
984,984,2019,85,Shawn Mendes,If I Can't Have You,2019-05-03,0.692,0.809,-4.198,0.0602,0.524,0.0,0.147,0.864,123.911,2,1,190800,70.0,pop
985,985,2019,86,Miley Cyrus,Slide Away,2019-08-16,0.53,0.538,-6.672,0.0335,0.17,2.83e-06,0.248,0.288,148.051,5,1,233654,70.0,pop
986,986,2019,87,Jonas Brothers,Only Human,2019-06-07,0.795,0.496,-5.883,0.0722,0.108,0.0,0.0645,0.874,94.01,0,1,183000,70.0,pop
987,987,2019,88,iann dior,emotions,2019-05-22,0.63,0.63,-6.211,0.0395,0.0131,0.0,0.142,0.163,80.512,9,1,131213,70.0,hip hop
988,988,2019,89,Paulo Londra,Adan y Eva,2019-05-23,0.767,0.709,-4.47,0.336,0.323,0.0,0.0745,0.72,171.993,1,1,256972,70.0,hip hop
989,989,2019,90,Lil Nas X,Panini,2019-09-13,0.703,0.594,-6.146,0.0752,0.342,0.0,0.123,0.475,153.848,5,0,114893,69.0,hip hop
990,990,2019,91,DaBaby,Suge,2019-03-01,0.876,0.662,-6.482,0.426,0.0608,0.0,0.127,0.844,75.445,2,0,163320,69.0,hip hop
991,991,2019,92,Khalid,Talk (feat. Disclosure),2019-04-05,0.9,0.4,-8.575,0.127,0.0516,0.0,0.0599,0.346,135.984,0,1,197573,69.0,pop
992,992,2019,93,Katy Perry,Never Really Over,2019-05-31,0.77,0.882,-4.792,0.0602,0.194,0.0,0.316,0.385,99.991,8,1,223523,69.0,pop
993,993,2019,94,Saweetie,My Type,2019-03-29,0.899,0.811,-6.294,0.258,0.000677,0.0,0.0672,0.587,105.038,2,1,126446,68.0,hip hop
994,994,2019,95,Normani,Motivation,2019-08-16,0.599,0.887,-3.967,0.0984,0.0192,1.21e-06,0.3,0.881,170.918,4,1,193837,68.0,pop
995,995,2019,96,Flipp Dinero,Leave Me Alone,2019-11-22,0.792,0.743,-2.806,0.0851,0.107,0.0,0.183,0.742,150.024,7,1,195637,67.0,hip hop
996,996,2019,97,Offset,Clout (feat. Cardi B),2019-02-22,0.919,0.622,-7.384,0.0997,0.228,4.24e-06,0.122,0.424,140.022,1,1,205803,67.0,hip hop
997,997,2019,98,AJ Tracey,Ladbroke Grove,2019-02-08,0.902,0.839,-9.447,0.208,0.0933,0.0,0.102,0.727,133.989,11,0,190537,67.0,dance
998,998,2019,99,Freya Ridings,Lost Without You,2019-07-19,0.386,0.136,-9.267,0.0458,0.932,0.0,0.0653,0.0976,67.016,6,1,225853,66.0,pop
999,999,2019,100,Blanco Brown,The Git Up,2019-10-10,0.847,0.678,-8.635,0.109,0.0669,0.0,0.274,0.811,97.984,9,1,200594,66.0,contemporary country
